innings_id,match_id,date,tournament,season,fielding_team,innings_number,ambiguous_reason,candidate_ids,candidate_names,resolved_keeper_id,resolved_source,notes
5936,2963,2012-09-27,ICC World Twenty20,2012/13,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
5927,2959,2012-09-23,ICC World Twenty20,2012/13,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
5916,2953,2012-09-19,ICC World Twenty20,2012/13,Ireland,1,multi_career,"05de1a5a,84826f48","GC Wilson,NJ O'Brien",,,
5973,2980,2012-09-12,South Africa in England T20I Series,2012,England,1,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
5970,2979,2012-09-10,South Africa in England T20I Series,2012,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
6047,3017,2012-09-10,Pakistan v Australia T20I Series,2012,Pakistan,0,multi_career,"fd2bf2a0,ff077124","Umar Akmal,Kamran Akmal",,,
5969,2978,2012-09-08,South Africa in England T20I Series,2012,England,1,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
6044,3016,2012-09-07,Pakistan v Australia T20I Series,2012,Pakistan,1,multi_career,"fd2bf2a0,ff077124","Umar Akmal,Kamran Akmal",,,
6041,3015,2012-09-05,Pakistan v Australia T20I Series,2012,Pakistan,0,multi_career,"fd2bf2a0,ff077124","Umar Akmal,Kamran Akmal",,,
9996,4992,2012-09-05,Pakistan Women in England T20I Series,2012,England,1,multi_career,"b2664905,e6f36f83","TT Beaumont,SJ Taylor",,,
9993,4991,2012-09-04,Pakistan Women in England T20I Series,2012,England,0,multi_career,"b2664905,e6f36f83","TT Beaumont,SJ Taylor",,,
6023,3006,2012-07-18,Bangladesh in Ireland T20I Series,2012,Ireland,0,multi_career,"05de1a5a,84826f48","GC Wilson,NJ O'Brien",,,
5966,2977,2012-06-24,,2012,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
6006,2997,2012-06-03,Pakistan in Sri Lanka T20I Series,2012,Sri Lanka,0,multi_career,"6b71e6cf,8dd02a98","KC Sangakkara,LD Chandimal",,,
6005,2996,2012-06-01,Pakistan in Sri Lanka T20I Series,2012,Sri Lanka,1,multi_career,"6b71e6cf,8dd02a98","KC Sangakkara,LD Chandimal",,,
5998,2993,2012-03-30,,2011/12,India,0,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
5910,2950,2012-02-27,Pakistan v England T20I Series,2011/12,England,1,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
5908,2949,2012-02-25,Pakistan v England T20I Series,2011/12,England,1,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
22658,11330,2012-02-25,Bangladesh Premier League,2011/12,Chittagong Kings,0,multi_career,"53597be1,6752c57b","BRM Taylor,Jahurul Islam",,,
5905,2948,2012-02-23,Pakistan v England T20I Series,2011/12,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
14292,7130,2012-01-17,Big Bash League,2011/12,Sydney Thunder,0,multi_career,"0c5c3a87,272d796e","DLR Smith,BR Dunk",,,
14282,7125,2012-01-08,Big Bash League,2011/12,Sydney Thunder,0,multi_career,"0c5c3a87,272d796e","DLR Smith,BR Dunk",,,
14277,7122,2012-01-01,Big Bash League,2011/12,Sydney Thunder,1,multi_career,"0c5c3a87,272d796e","DLR Smith,BR Dunk",,,
14274,7121,2011-12-30,Big Bash League,2011/12,Sydney Thunder,0,multi_career,"0c5c3a87,272d796e","DLR Smith,BR Dunk",,,
14266,7117,2011-12-23,Big Bash League,2011/12,Sydney Thunder,0,multi_career,"0c5c3a87,272d796e","DLR Smith,BR Dunk",,,
14254,7111,2011-12-17,Big Bash League,2011/12,Sydney Thunder,0,multi_career,"0c5c3a87,272d796e","DLR Smith,BR Dunk",,,
14253,7110,2011-12-16,Big Bash League,2011/12,Brisbane Heat,1,multi_career,"9a06679d,b8a55852","CD Hartley,BB McCullum",,,
5904,2947,2011-11-25,,2011/12,Sri Lanka,1,multi_career,"6b71e6cf,8dd02a98","KC Sangakkara,LD Chandimal",,,
5889,2940,2011-10-29,,2011/12,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
5890,2940,2011-10-29,,2011/12,India,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
5897,2944,2011-09-25,West Indies in England T20I Series,2011,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
5895,2943,2011-09-23,West Indies in England T20I Series,2011,England,0,multi_career,"1e960f2a,99b75528,abb83e27","C Kieswetter,JC Buttler,JM Bairstow",,,
12486,6229,2011-04-26,Indian Premier League,2011,Delhi Capitals,1,multi_career,"890946a0,afa7e784","NV Ojha,MS Wade",,,
12459,6216,2011-04-17,Indian Premier League,2011,Delhi Capitals,0,multi_career,"890946a0,afa7e784","NV Ojha,MS Wade",,,
5849,2920,2011-01-09,,2010/11,South Africa,0,multi_career,"710dd98c,c4487b84","MN van Wyk,AB de Villiers",,,
5802,2896,2010-09-07,Pakistan in England T20I Series,2010,Pakistan,1,multi_career,"fd2bf2a0,ff077124","Umar Akmal,Kamran Akmal",,,
5800,2895,2010-09-05,Pakistan in England T20I Series,2010,Pakistan,1,multi_career,"fd2bf2a0,ff077124","Umar Akmal,Kamran Akmal",,,
5841,2916,2010-05-23,New Zealand v Sri Lanka T20I Series,2010,Sri Lanka,0,multi_career,"6b71e6cf,8dd02a98","KC Sangakkara,LD Chandimal",,,
9931,4960,2010-05-14,ICC Women's World Twenty20,2010,West Indies,0,multi_career,"4e7aa570,a7cd72b2","MR Aguilleira,SA Campbelle",,,
5773,2883,2010-05-10,ICC World Twenty20,2010,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5767,2880,2010-05-08,ICC World Twenty20,2010,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5760,2876,2010-05-06,ICC World Twenty20,2010,South Africa,1,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5755,2874,2010-05-05,ICC World Twenty20,2010,Bangladesh,0,multi_career,"6752c57b,a94e08ea","Jahurul Islam,Mushfiqur Rahim",,,
5743,2868,2010-05-04,ICC World Twenty20,2010,Ireland,0,multi_career,"05de1a5a,84826f48","GC Wilson,NJ O'Brien",,,
5745,2869,2010-05-02,ICC World Twenty20,2010,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5737,2865,2010-04-30,ICC World Twenty20,2010,Ireland,0,multi_career,"05de1a5a,84826f48","GC Wilson,NJ O'Brien",,,
5738,2865,2010-04-30,ICC World Twenty20,2010,West Indies,1,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5811,2901,2010-02-28,,2009/10,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5825,2908,2010-02-20,Pakistan v England T20I Series,2009/10,Pakistan,0,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
5824,2907,2010-02-19,Pakistan v England T20I Series,2009/10,Pakistan,1,multi_career,"2254ab79,fd2bf2a0","Sarfraz Ahmed,Umar Akmal",,,
5809,2900,2009-12-12,Sri Lanka in India T20I Series,2009/10,India,0,multi_career,"4a8a2e3b,c03f1114","MS Dhoni,KD Karthik",,,
5717,2855,2009-11-13,England in South Africa T20I Series,2009/10,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
9936,4962,2009-10-28,West Indies Women in South Africa T20I Series,2009/10,West Indies,1,multi_career,"4e7aa570,a7cd72b2","MR Aguilleira,SA Campbelle",,,
5723,2858,2009-08-02,,2009,West Indies,0,multi_career,"08a4f9ad,1bae756b","DC Thomas,ADS Fletcher",,,
5683,2839,2009-06-15,ICC World Twenty20,2009,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5675,2835,2009-06-13,ICC World Twenty20,2009,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5673,2834,2009-06-12,ICC World Twenty20,2009,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5665,2830,2009-06-10,ICC World Twenty20,2009,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5647,2821,2009-06-06,ICC World Twenty20,2009,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
12289,6132,2009-05-18,Indian Premier League,2009,Kolkata Knight Riders,0,multi_career,"b8a55852,fe11caa6","BB McCullum,WP Saha",,,
12284,6129,2009-05-16,Indian Premier League,2009,Kolkata Knight Riders,1,multi_career,"b8a55852,fe11caa6","BB McCullum,WP Saha",,,
12270,6122,2009-05-12,Indian Premier League,2009,Kolkata Knight Riders,1,multi_career,"b8a55852,fe11caa6","BB McCullum,WP Saha",,,
12266,6120,2009-05-10,Indian Premier League,2009,Kolkata Knight Riders,1,multi_career,"710dd98c,b8a55852,fe11caa6","MN van Wyk,BB McCullum,WP Saha",,,
12250,6112,2009-05-05,Indian Premier League,2009,Kolkata Knight Riders,1,multi_career,"710dd98c,b8a55852,fe11caa6","MN van Wyk,BB McCullum,WP Saha",,,
12242,6108,2009-05-03,Indian Premier League,2009,Kolkata Knight Riders,1,multi_career,"710dd98c,b8a55852,fe11caa6","MN van Wyk,BB McCullum,WP Saha",,,
12233,6104,2009-05-01,Indian Premier League,2009,Kolkata Knight Riders,0,multi_career,"710dd98c,b8a55852,fe11caa6","MN van Wyk,BB McCullum,WP Saha",,,
12225,6100,2009-04-29,Indian Premier League,2009,Royal Challengers Bengaluru,0,multi_career,"541f85c9,f3cb53a1","SP Goswami,MV Boucher",,,
12226,6100,2009-04-29,Indian Premier League,2009,Kolkata Knight Riders,1,multi_career,"710dd98c,b8a55852,fe11caa6","MN van Wyk,BB McCullum,WP Saha",,,
5632,2813,2009-03-29,Australia in South Africa T20I Series,2008/09,South Africa,1,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5629,2812,2009-03-27,Australia in South Africa T20I Series,2008/09,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5639,2817,2009-03-15,,2008/09,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
5633,2814,2009-01-11,South Africa in Australia T20I Series,2008/09,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5697,2846,2008-08-04,ICC World Twenty20 Qualifier,2008,Ireland,0,multi_career,"05de1a5a,84826f48","GC Wilson,NJ O'Brien",,,
5621,2808,2008-06-20,,2008,West Indies,0,multi_career,"1bae756b,d1523761","ADS Fletcher,D Ramdin",,,
12190,6083,2008-06-01,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12187,6082,2008-05-31,Indian Premier League,2007/08,Chennai Super Kings,0,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12183,6080,2008-05-27,Indian Premier League,2007/08,Chennai Super Kings,0,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12174,6075,2008-05-24,Indian Premier League,2007/08,Mumbai Indians,1,multi_career,"0aadc906,1c17e270","PR Shah,RV Uthappa",,,
12175,6076,2008-05-24,Indian Premier League,2007/08,Chennai Super Kings,0,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12167,6072,2008-05-21,Indian Premier League,2007/08,Mumbai Indians,0,multi_career,"0aadc906,1c17e270","PR Shah,RV Uthappa",,,
12169,6073,2008-05-21,Indian Premier League,2007/08,Chennai Super Kings,0,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12161,6069,2008-05-18,Indian Premier League,2007/08,Chennai Super Kings,0,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12126,6051,2008-05-06,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12122,6049,2008-05-04,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12114,6045,2008-05-02,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12105,6041,2008-04-29,Indian Premier League,2007/08,Mumbai Indians,0,multi_career,"0aadc906,1c17e270","PR Shah,RV Uthappa",,,
12104,6040,2008-04-28,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12100,6038,2008-04-27,Indian Premier League,2007/08,Mumbai Indians,1,multi_career,"0fa5042b,1c17e270","L Ronchi,RV Uthappa",,,
12097,6037,2008-04-26,Indian Premier League,2007/08,Chennai Super Kings,0,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12093,6035,2008-04-25,Indian Premier League,2007/08,Mumbai Indians,0,multi_career,"0fa5042b,1c17e270","L Ronchi,RV Uthappa",,,
12089,6033,2008-04-23,Indian Premier League,2007/08,Mumbai Indians,0,multi_career,"0fa5042b,1c17e270","L Ronchi,RV Uthappa",,,
12090,6033,2008-04-23,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
12082,6029,2008-04-20,Indian Premier League,2007/08,Mumbai Indians,1,multi_career,"0aadc906,0fa5042b,1c17e270","PR Shah,L Ronchi,RV Uthappa",,,
12078,6027,2008-04-19,Indian Premier League,2007/08,Chennai Super Kings,1,multi_career,"4a8a2e3b,b5da6c24","MS Dhoni,PA Patel",,,
5600,2797,2008-02-01,,2007/08,India,1,multi_career,"1c17e270,4a8a2e3b,c03f1114","RV Uthappa,MS Dhoni,KD Karthik",,,
5607,2801,2008-01-18,West Indies in South Africa T20I Series,2007/08,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5620,2807,2007-12-16,West Indies in South Africa T20I Series,2007/08,South Africa,1,multi_career,"710dd98c,c4487b84","MN van Wyk,AB de Villiers",,,
5605,2800,2007-11-23,,2007/08,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5603,2799,2007-10-20,,2007/08,India,0,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
5604,2799,2007-10-20,,2007/08,Australia,1,multi_career,"2b6e6dec,b0c772ee","AC Gilchrist,BJ Haddin",,,
5596,2795,2007-09-24,ICC World Twenty20,2007/08,India,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
5593,2794,2007-09-22,ICC World Twenty20,2007/08,Australia,0,multi_career,"2b6e6dec,b0c772ee","AC Gilchrist,BJ Haddin",,,
5594,2794,2007-09-22,ICC World Twenty20,2007/08,India,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
5589,2792,2007-09-20,ICC World Twenty20,2007/08,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5581,2788,2007-09-19,ICC World Twenty20,2007/08,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5584,2789,2007-09-19,ICC World Twenty20,2007/08,India,1,multi_career,"1c17e270,4a8a2e3b","RV Uthappa,MS Dhoni",,,
5572,2783,2007-09-16,ICC World Twenty20,2007/08,South Africa,1,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5565,2780,2007-09-15,ICC World Twenty20,2007/08,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5552,2773,2007-09-12,ICC World Twenty20,2007/08,Australia,1,multi_career,"2b6e6dec,b0c772ee","AC Gilchrist,BJ Haddin",,,
5545,2770,2007-09-11,ICC World Twenty20,2007/08,South Africa,0,multi_career,"c4487b84,f3cb53a1","AB de Villiers,MV Boucher",,,
5539,2767,2006-12-01,,2006/07,India,0,multi_career,"4a8a2e3b,c03f1114","MS Dhoni,KD Karthik",,,
26035,13016,2026-04-13,Sweden tour of Indonesia,2026,Indonesia,0,multi_season,"190957d2,4b349dc0","IKEG Artawan,KD Kesuma",,,
26037,13017,2026-04-13,Sweden tour of Indonesia,2026,Indonesia,0,multi_season,"190957d2,4b349dc0","IKEG Artawan,KD Kesuma",,,
26029,13013,2026-04-11,Sweden tour of Indonesia,2026,Indonesia,0,multi_season,"190957d2,4b349dc0","IKEG Artawan,KD Kesuma",,,
25945,12970,2026-04-08,BCA Kalahari Women's T20 International Tournament,2026,Brazil,1,multi_season,"4a4f94fa,8ba8dd7a","MR Machado,MB dos Santos",,,
5471,2733,2026-03-15,ICC Men's T20 World Cup Sub Regional Americas Qualifier B,2025/26,Cayman Islands,0,multi_season,"1e98804a,a12672e0","RA Sealy,J Baker",,,
5467,2731,2026-03-14,ICC Men's T20 World Cup Sub Regional Americas Qualifier B,2025/26,Cayman Islands,0,multi_season,"1e98804a,a12672e0","RA Sealy,J Baker",,,
5510,2752,2026-03-13,Lesotho tour of Botswana,2025/26,Botswana,1,multi_season,"9a4972ab,a2317d14","L Perera,V Mbazo",,,
5505,2750,2026-03-10,Lesotho tour of Botswana,2025/26,Botswana,0,multi_season,"9a4972ab,a2317d14","L Perera,V Mbazo",,,
5455,2725,2026-03-09,ICC Men's T20 World Cup Sub Regional Americas Qualifier B,2025/26,Cayman Islands,0,multi_season,"1e98804a,a12672e0","RA Sealy,J Baker",,,
5449,2722,2026-03-08,ICC Men's T20 World Cup Sub Regional Americas Qualifier B,2025/26,Cayman Islands,0,multi_season,"1e98804a,a12672e0","RA Sealy,J Baker",,,
5428,2712,2026-02-25,Quadrangular Twenty20 Series (Thailand),2025/26,Bhutan,1,multi_season,"596c60cf,a9e63549","Tshering Tashi,N Chejay",,,
5444,2719,2026-02-25,Kuwait tour of Hong Kong,2025/26,Kuwait,1,multi_season,"415c6ccf,c01ca5af","Usman Patel,CV Anto",,,
9900,4944,2026-02-13,Oman Women tour of Qatar,2025/26,Qatar,1,multi_season,"41bb77bc,c7832845","S Krisheta,Rizpha Bano",,,
9897,4943,2026-02-12,Oman Women tour of Qatar,2025/26,Qatar,0,multi_season,"41bb77bc,c7832845","S Krisheta,Rizpha Bano",,,
9856,4922,2026-01-30,Women's T20 World Cup Qualifier,2025/26,Bangladesh,1,multi_season,"3827f6a2,e6f05a84,f2670a3d","Nigar Sultana,Juairiya Ferdous,Dilara Akter",,,
14250,7109,2026-01-25,Big Bash League,2025/26,Perth Scorchers,0,multi_season,"1c513d54,989889ff","LJ Evans,JP Inglis",,,
14248,7108,2026-01-23,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
9830,4909,2026-01-22,Women's T20 World Cup Qualifier,2025/26,Bangladesh,1,multi_season,"3827f6a2,e6f05a84,f2670a3d","Nigar Sultana,Juairiya Ferdous,Dilara Akter",,,
14247,7107,2026-01-21,Big Bash League,2025/26,Hobart Hurricanes,1,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14240,7104,2026-01-17,Big Bash League,2025/26,Perth Scorchers,0,multi_season,"1c513d54,989889ff","LJ Evans,JP Inglis",,,
14232,7100,2026-01-14,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14225,7096,2026-01-11,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14227,7097,2026-01-11,Big Bash League,2025/26,Perth Scorchers,1,multi_season,"1c513d54,989889ff","LJ Evans,JP Inglis",,,
14205,7086,2026-01-03,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14201,7084,2026-01-01,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14196,7081,2025-12-30,Big Bash League,2025/26,Perth Scorchers,1,multi_season,"1c513d54,989889ff","LJ Evans,JP Inglis",,,
14193,7080,2025-12-29,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14179,7073,2025-12-21,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14174,7070,2025-12-18,Big Bash League,2025/26,Hobart Hurricanes,1,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
14169,7068,2025-12-16,Big Bash League,2025/26,Hobart Hurricanes,0,multi_season,"afa7e784,c41043e6","MS Wade,BR McDermott",,,
5164,2579,2025-11-13,Indonesia Tri-Nation T20I Series,2025/26,Indonesia,0,multi_season,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
5156,2575,2025-11-11,Indonesia Tri-Nation T20I Series,2025/26,Indonesia,0,multi_season,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
5153,2573,2025-11-08,Indonesia Tri-Nation T20I Series,2025/26,Indonesia,1,multi_season,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
5144,2569,2025-11-06,Indonesia Tri-Nation T20I Series,2025/26,Indonesia,0,multi_season,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
5146,2570,2025-11-06,Indonesia Tri-Nation T20I Series,2025/26,Indonesia,0,multi_season,"4b349dc0,b5f30525","KD Kesuma,Ahmad Ramdoni",,,
9520,4754,2025-09-04,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Zimbabwe,0,multi_season,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
9518,4753,2025-09-03,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Zimbabwe,0,multi_season,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
9501,4744,2025-08-31,ICC Women's T20 World Cup Africa Region Division One Qualifier,2025,Zimbabwe,1,multi_season,"6657b319,8d7fba79","M Mupachikwa,CT Dhururu",,,
16639,8302,2025-08-19,The Hundred Women's Competition,2025,Trent Rockets,1,multi_season,"1ec1998e,c66c73f9","NAJ Wraith,E Threlkeld",,,
18801,9395,2025-07-18,Vitality Blast,2025,Lancashire,1,multi_season,"40e4cf47,99b75528","MF Hurst,JC Buttler",,,
18789,9389,2025-07-17,Vitality Blast,2025,Lancashire,1,multi_season,"40e4cf47,99b75528","MF Hurst,JC Buttler",,,
9336,4661,2025-06-07,Kwibuka Women's Twenty20 Tournament,2025,Malawi,1,multi_season,"44e008a5,4e193c55","T Luka,E Chiralile",,,
9250,4618,2025-06-06,Women's T20 Pentangular Series (in Japan),2025,Japan,1,multi_season,"b3af5bff,e92841c0","H Goto,A Kano",,,
9329,4658,2025-06-06,Kwibuka Women's Twenty20 Tournament,2025,Malawi,0,multi_season,"44e008a5,4e193c55","T Luka,E Chiralile",,,
9323,4655,2025-06-05,Kwibuka Women's Twenty20 Tournament,2025,Malawi,0,multi_season,"44e008a5,4e193c55","T Luka,E Chiralile",,,
9319,4653,2025-06-04,Kwibuka Women's Twenty20 Tournament,2025,Malawi,0,multi_season,"44e008a5,4e193c55","T Luka,E Chiralile",,,
12059,6018,2025-06-03,Indian Premier League,2025,Punjab Kings,0,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
12057,6017,2025-06-01,Indian Premier League,2025,Punjab Kings,0,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
12054,6015,2025-05-29,Indian Premier League,2025,Punjab Kings,1,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
12049,6013,2025-05-26,Indian Premier League,2025,Punjab Kings,0,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
12062,6019,2025-05-24,Indian Premier League,2025,Punjab Kings,1,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
9189,4587,2025-05-11,Germany Women tour of Greece,2025,Germany,1,multi_season,"048da365,acd030a0","K Vijayaraghavan,S Sadarangani",,,
9187,4586,2025-05-10,Germany Women tour of Greece,2025,Germany,1,multi_season,"048da365,acd030a0","K Vijayaraghavan,S Sadarangani",,,
12024,5999,2025-05-04,Indian Premier League,2025,Punjab Kings,1,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
12013,5994,2025-04-30,Indian Premier League,2025,Punjab Kings,0,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
12004,5989,2025-04-26,Indian Premier League,2025,Punjab Kings,1,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
11990,5982,2025-04-20,Indian Premier League,2025,Punjab Kings,1,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
11983,5979,2025-04-18,Indian Premier League,2025,Punjab Kings,0,multi_season,"9418198b,989889ff","P Simran Singh,JP Inglis",,,
9135,4560,2025-04-10,Kartini Cup,2025,Indonesia,1,multi_season,"0baa36e0,72b5decf","M Corazon,NPAN Sakarini",,,
9132,4559,2025-04-09,Kartini Cup,2025,Indonesia,0,multi_season,"0baa36e0,72b5decf","M Corazon,NPAN Sakarini",,,
9071,4528,2025-03-13,Women's T20 Quadrangular Series (in Uganda),2024/25,Uganda,1,multi_season,"c4e7749a,f1fa1c6b","K Awino,E Iloku",,,
9030,4508,2025-03-10,ICC Women's T20 World Cup Americas Region Qualifier,2024/25,United States of America,0,multi_season,"85f5735b,d8c6a647","A Kolan,E Claridge",,,
20338,10174,2025-02-02,Super Smash,2024/25,Canterbury,1,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
20335,10173,2025-02-01,Super Smash,2024/25,Canterbury,0,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
20332,10171,2025-01-28,Super Smash,2024/25,Canterbury,1,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
20328,10169,2025-01-26,Super Smash,2024/25,Canterbury,0,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
20321,10165,2025-01-22,Super Smash,2024/25,Canterbury,1,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
20317,10163,2025-01-19,Super Smash,2024/25,Canterbury,1,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
20312,10161,2025-01-17,Super Smash,2024/25,Canterbury,0,multi_season,"45df0e72,732f711b","CJ Bowes,MJ Hay",,,
22510,11257,2025-01-16,Bangladesh Premier League,2024/25,Fortune Barishal,0,multi_season,"1274d7ab,a94e08ea","Nazmul Hossain Shanto,Mushfiqur Rahim",,,
14147,7056,2025-01-15,Big Bash League,2024/25,Adelaide Strikers,1,multi_season,"69d03465,e94bc520","AT Carey,OJ Pope",,,
14139,7052,2025-01-11,Big Bash League,2024/25,Adelaide Strikers,1,multi_season,"69d03465,e94bc520","AT Carey,OJ Pope",,,
22492,11248,2025-01-07,Bangladesh Premier League,2024/25,Fortune Barishal,0,multi_season,"1274d7ab,a94e08ea","Nazmul Hossain Shanto,Mushfiqur Rahim",,,
22481,11242,2025-01-02,Bangladesh Premier League,2024/25,Fortune Barishal,1,multi_season,"1274d7ab,a94e08ea","Nazmul Hossain Shanto,Mushfiqur Rahim",,,
